Id,Id2,Geography,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78
1400000US36085017012,36085017012,"Census Tract 170.12, Richmond County, New York",4404,410,4404,,4404,410,4404,,4126,408,93.7,5.4
1400000US36085017300,36085017300,"Census Tract 173, Richmond County, New York",2378,231,2378,,2378,231,2378,,1306,207,54.9,7.5
1400000US36085017600,36085017600,"Census Tract 176, Richmond County, New York",4669,337,4669,,4669,337,4669,,4507,345,96.5,2.8
1400000US36085017700,36085017700,"Census Tract 177, Richmond County, New York",7201,560,7201,,7201,560,7201,,5917,541,82.2,5.3
1400000US36085018100,36085018100,"Census Tract 181, Richmond County, New York",3097,392,3097,,3097,392,3097,,2856,414,92.2,4.3
1400000US36085018701,36085018701,"Census Tract 187.01, Richmond County, New York",1726,162,1726,,1726,162,1726,,1422,169,82.4,8.2
1400000US36085018702,36085018702,"Census Tract 187.02, Richmond County, New York",7458,654,7458,,7458,654,7458,,4677,677,62.7,6.7
1400000US36085018901,36085018901,"Census Tract 189.01, Richmond County, New York",5143,442,5143,,5143,442,5143,,4188,382,81.4,7.7
1400000US36085018902,36085018902,"Census Tract 189.02, Richmond County, New York",5231,450,5231,,5231,450,5231,,3283,420,62.8,7.9
1400000US36085019700,36085019700,"Census Tract 197, Richmond County, New York",1816,137,1816,,1816,137,1816,,1584,158,87.2,7.3
1400000US36085019800,36085019800,"Census Tract 198, Richmond County, New York",6813,654,6813,,6813,654,6813,,6546,656,96.1,3.2
1400000US36085020100,36085020100,"Census Tract 201, Richmond County, New York",3580,402,3580,,3580,402,3580,,2843,381,79.4,8.6
1400000US36085020700,36085020700,"Census Tract 207, Richmond County, New York",5113,773,5113,,5113,773,5113,,2493,668,48.8,9.2
1400000US36085020801,36085020801,"Census Tract 208.01, Richmond County, New York",8688,539,8688,,8688,539,8688,,8033,537,92.5,3.0
1400000US36085020803,36085020803,"Census Tract 208.03, Richmond County, New York",6116,562,6116,,6116,562,6116,,6016,571,98.4,1.4
1400000US36085020804,36085020804,"Census Tract 208.04, Richmond County, New York",5493,347,5493,,5493,347,5493,,5032,383,91.6,5.1
1400000US36085021300,36085021300,"Census Tract 213, Richmond County, New York",5088,711,5088,,5088,711,5088,,3051,694,60.0,10.2
1400000US36085022300,36085022300,"Census Tract 223, Richmond County, New York",2663,452,2663,,2663,452,2663,,1307,340,49.1,11.6
1400000US36085022600,36085022600,"Census Tract 226, Richmond County, New York",8939,719,8939,,8939,719,8939,,7535,764,84.3,5.0
1400000US36085022800,36085022800,"Census Tract 228, Richmond County, New York",228,292,228,,228,292,228,,228,292,100.0,13.3
1400000US36085023100,36085023100,"Census Tract 231, Richmond County, New York",4342,588,4342,,4342,588,4342,,2162,598,49.8,9.3
1400000US36085023900,36085023900,"Census Tract 239, Richmond County, New York",2909,417,2909,,2909,417,2909,,1482,323,50.9,12.0
1400000US36085024401,36085024401,"Census Tract 244.01, Richmond County, New York",6379,499,6379,,6379,499,6379,,6259,501,98.1,1.4
1400000US36085024402,36085024402,"Census Tract 244.02, Richmond County, New York",4076,375,4076,,4076,375,4076,,3694,402,90.6,6.6
1400000US36085024700,36085024700,"Census Tract 247, Richmond County, New York",2708,293,2708,,2708,293,2708,,1684,395,62.2,9.8
1400000US36085024800,36085024800,"Census Tract 248, Richmond County, New York",5065,366,5065,,5065,366,5065,,4761,386,94.0,4.4
1400000US36085025100,36085025100,"Census Tract 251, Richmond County, New York",5747,481,5747,,5747,481,5747,,5345,460,93.0,4.2
1400000US36085027301,36085027301,"Census Tract 273.01, Richmond County, New York",3929,384,3929,,3929,384,3929,,3177,416,80.9,6.5
1400000US36085027302,36085027302,"Census Tract 273.02, Richmond County, New York",4261,489,4261,,4261,489,4261,,3036,527,71.3,8.5
1400000US36085027702,36085027702,"Census Tract 277.02, Richmond County, New York",5824,379,5824,,5824,379,5824,,4794,378,82.3,4.1
1400000US36085027704,36085027704,"Census Tract 277.04, Richmond County, New York",4079,529,4079,,4079,529,4079,,3428,525,84.0,4.9
1400000US36085027705,36085027705,"Census Tract 277.05, Richmond County, New York",5620,540,5620,,5620,540,5620,,3986,529,70.9,6.5
1400000US36085027706,36085027706,"Census Tract 277.06, Richmond County, New York",3172,355,3172,,3172,355,3172,,2204,409,69.5,12.6
1400000US36085027900,36085027900,"Census Tract 279, Richmond County, New York",2275,276,2275,,2275,276,2275,,2165,262,95.2,3.3
1400000US36085029102,36085029102,"Census Tract 291.02, Richmond County, New York",2459,285,2459,,2459,285,2459,,1979,258,80.5,8.6
1400000US36085029103,36085029103,"Census Tract 291.03, Richmond County, New York",7610,592,7610,,7610,592,7610,,6979,605,91.7,3.3
1400000US36085029104,36085029104,"Census Tract 291.04, Richmond County, New York",6702,635,6702,,6702,635,6702,,5885,695,87.8,3.3
1400000US36085030301,36085030301,"Census Tract 303.01, Richmond County, New York",5138,463,5138,,5138,463,5138,,3395,545,66.1,7.2
1400000US36085030302,36085030302,"Census Tract 303.02, Richmond County, New York",6248,515,6248,,6248,515,6248,,3098,460,49.6,6.2
1400000US36085031901,36085031901,"Census Tract 319.01, Richmond County, New York",3023,435,3023,,3023,435,3023,,1031,477,34.1,13.2
1400000US36085031902,36085031902,"Census Tract 319.02, Richmond County, New York",4489,521,4489,,4489,521,4489,,1362,426,30.3,8.5
1400000US36085032300,36085032300,"Census Tract 323, Richmond County, New York",1135,151,1135,,1135,151,1135,,482,137,42.5,11.2
1400000US36085990100,36085990100,"Census Tract 9901, Richmond County, New York",0,12,0,,0,12,0,,0,12,,
1400000US36087010101,36087010101,"Census Tract 101.01, Rockland County, New York",5536,272,5536,,5536,272,5536,,5049,291,91.2,4.5
1400000US36087010102,36087010102,"Census Tract 101.02, Rockland County, New York",5146,307,5146,,5146,307,5146,,4184,387,81.3,8.1
1400000US36087010200,36087010200,"Census Tract 102, Rockland County, New York",4480,325,4480,,4480,325,4480,,3710,487,82.8,7.9
1400000US36087010501,36087010501,"Census Tract 105.01, Rockland County, New York",5269,350,5269,,5269,350,5269,,4533,340,86.0,4.0
1400000US36087010502,36087010502,"Census Tract 105.02, Rockland County, New York",6863,410,6863,,6863,410,6863,,4979,785,72.5,11.4
1400000US36087010503,36087010503,"Census Tract 105.03, Rockland County, New York",2343,158,2343,,2343,158,2343,,1581,217,67.5,8.2
1400000US36087010601,36087010601,"Census Tract 106.01, Rockland County, New York",3976,293,3976,,3976,293,3976,,3391,390,85.3,5.5
1400000US36087010602,36087010602,"Census Tract 106.02, Rockland County, New York",6431,290,6431,,6431,290,6431,,3926,606,61.0,8.9
1400000US36087010701,36087010701,"Census Tract 107.01, Rockland County, New York",4338,377,4338,,4338,377,4338,,2156,458,49.7,8.8
1400000US36087010702,36087010702,"Census Tract 107.02, Rockland County, New York",4167,382,4167,,4167,382,4167,,2267,524,54.4,11.5
1400000US36087010703,36087010703,"Census Tract 107.03, Rockland County, New York",3447,318,3447,,3447,318,3447,,2038,330,59.1,8.1
1400000US36087010801,36087010801,"Census Tract 108.01, Rockland County, New York",4164,306,4164,,4164,306,4164,,3444,334,82.7,4.5
1400000US36087010802,36087010802,"Census Tract 108.02, Rockland County, New York",5291,317,5291,,5291,317,5291,,4593,342,86.8,4.4
1400000US36087010803,36087010803,"Census Tract 108.03, Rockland County, New York",5571,323,5571,,5571,323,5571,,4304,320,77.3,5.2
1400000US36087010804,36087010804,"Census Tract 108.04, Rockland County, New York",4242,327,4242,,4242,327,4242,,3346,350,78.9,5.7
1400000US36087010901,36087010901,"Census Tract 109.01, Rockland County, New York",5002,246,5002,,5002,246,5002,,4332,290,86.6,3.7
1400000US36087010902,36087010902,"Census Tract 109.02, Rockland County, New York",4186,244,4186,,4186,244,4186,,3028,318,72.3,7.1
1400000US36087011000,36087011000,"Census Tract 110, Rockland County, New York",2052,134,2052,,2052,134,2052,,1829,133,89.1,4.1
1400000US36087011101,36087011101,"Census Tract 111.01, Rockland County, New York",6040,481,6040,,6040,481,6040,,4714,436,78.0,4.4
1400000US36087011102,36087011102,"Census Tract 111.02, Rockland County, New York",5936,440,5936,,5936,440,5936,,3566,423,60.1,5.7
1400000US36087011200,36087011200,"Census Tract 112, Rockland County, New York",6123,354,6123,,6123,354,6123,,5037,369,82.3,4.1
1400000US36087011301,36087011301,"Census Tract 113.01, Rockland County, New York",7367,610,7367,,7367,610,7367,,2133,483,29.0,6.3
1400000US36087011302,36087011302,"Census Tract 113.02, Rockland County, New York",5966,319,5966,,5966,319,5966,,4521,268,75.8,4.8
1400000US36087011303,36087011303,"Census Tract 113.03, Rockland County, New York",5467,380,5467,,5467,380,5467,,4723,403,86.4,5.5
1400000US36087011401,36087011401,"Census Tract 114.01, Rockland County, New York",4280,291,4280,,4280,291,4280,,3757,286,87.8,3.0
1400000US36087011403,36087011403,"Census Tract 114.03, Rockland County, New York",5503,243,5503,,5503,243,5503,,4984,272,90.6,3.0
1400000US36087011404,36087011404,"Census Tract 114.04, Rockland County, New York",4175,489,4175,,4175,489,4175,,3037,497,72.7,5.3
1400000US36087011405,36087011405,"Census Tract 114.05, Rockland County, New York",3775,272,3775,,3775,272,3775,,2769,403,73.4,9.1
1400000US36087011501,36087011501,"Census Tract 115.01, Rockland County, New York",8066,514,8066,,8066,514,8066,,7226,547,89.6,3.5
1400000US36087011502,36087011502,"Census Tract 115.02, Rockland County, New York",8182,620,8182,,8182,620,8182,,4843,449,59.2,6.1
1400000US36087011504,36087011504,"Census Tract 115.04, Rockland County, New York",7629,607,7629,,7629,607,7629,,1521,391,19.9,4.7
1400000US36087011505,36087011505,"Census Tract 115.05, Rockland County, New York",3211,231,3211,,3211,231,3211,,3122,232,97.2,2.8
1400000US36087011506,36087011506,"Census Tract 115.06, Rockland County, New York",4373,251,4373,,4373,251,4373,,4238,240,96.9,1.8
1400000US36087011601,36087011601,"Census Tract 116.01, Rockland County, New York",3349,357,3349,,3349,357,3349,,2871,413,85.7,8.0
1400000US36087011602,36087011602,"Census Tract 116.02, Rockland County, New York",6037,451,6037,,6037,451,6037,,5309,453,87.9,3.7
1400000US36087011603,36087011603,"Census Tract 116.03, Rockland County, New York",5390,390,5390,,5390,390,5390,,4801,377,89.1,3.2
1400000US36087011700,36087011700,"Census Tract 117, Rockland County, New York",2998,81,2998,,2998,81,2998,,2658,159,88.7,4.9
1400000US36087011800,36087011800,"Census Tract 118, Rockland County, New York",880,157,880,,880,157,880,,467,117,53.1,12.2
1400000US36087011901,36087011901,"Census Tract 119.01, Rockland County, New York",3533,228,3533,,3533,228,3533,,3126,289,88.5,6.5
1400000US36087011902,36087011902,"Census Tract 119.02, Rockland County, New York",3461,259,3461,,3461,259,3461,,2367,310,68.4,9.8
1400000US36087012000,36087012000,"Census Tract 120, Rockland County, New York",3809,240,3809,,3809,240,3809,,3049,327,80.0,6.3
1400000US36087012101,36087012101,"Census Tract 121.01, Rockland County, New York",6162,606,6162,,6162,606,6162,,6134,605,99.5,0.5
1400000US36087012102,36087012102,"Census Tract 121.02, Rockland County, New York",7174,796,7174,,7174,796,7174,,6980,761,97.3,3.7
1400000US36087012103,36087012103,"Census Tract 121.03, Rockland County, New York",5215,522,5215,,5215,522,5215,,5114,538,98.1,2.5
1400000US36087012105,36087012105,"Census Tract 121.05, Rockland County, New York",4870,694,4870,,4870,694,4870,,4430,654,91.0,4.9
1400000US36087012106,36087012106,"Census Tract 121.06, Rockland County, New York",4123,409,4123,,4123,409,4123,,2914,343,70.7,8.3
1400000US36087012202,36087012202,"Census Tract 122.02, Rockland County, New York",6237,615,6237,,6237,615,6237,,776,293,12.4,4.9
1400000US36087012203,36087012203,"Census Tract 122.03, Rockland County, New York",2982,355,2982,,2982,355,2982,,2747,326,92.1,5.4
1400000US36087012204,36087012204,"Census Tract 122.04, Rockland County, New York",3166,493,3166,,3166,493,3166,,2606,482,82.3,9.5
1400000US36087012300,36087012300,"Census Tract 123, Rockland County, New York",6286,571,6286,,6286,571,6286,,772,329,12.3,5.3
1400000US36087012401,36087012401,"Census Tract 124.01, Rockland County, New York",4809,576,4809,,4809,576,4809,,1425,335,29.6,6.9
1400000US36087012402,36087012402,"Census Tract 124.02, Rockland County, New York",5816,884,5816,,5816,884,5816,,927,454,15.9,8.1
1400000US36087012501,36087012501,"Census Tract 125.01, Rockland County, New York",5641,401,5641,,5641,401,5641,,4510,462,80.0,6.3
1400000US36087012502,36087012502,"Census Tract 125.02, Rockland County, New York",4937,294,4937,,4937,294,4937,,3370,375,68.3,5.5
1400000US36087012600,36087012600,"Census Tract 126, Rockland County, New York",6292,371,6292,,6292,371,6292,,5681,387,90.3,5.6
1400000US36087012700,36087012700,"Census Tract 127, Rockland County, New York",4223,300,4223,,4223,300,4223,,3809,320,90.2,4.4
1400000US36087012800,36087012800,"Census Tract 128, Rockland County, New York",6613,242,6613,,6613,242,6613,,5740,292,86.8,3.9
1400000US36087013001,36087013001,"Census Tract 130.01, Rockland County, New York",3005,284,3005,,3005,284,3005,,2265,246,75.4,7.0
1400000US36087013002,36087013002,"Census Tract 130.02, Rockland County, New York",5598,308,5598,,5598,308,5598,,4444,316,79.4,4.4
1400000US36087013003,36087013003,"Census Tract 130.03, Rockland County, New York",3340,246,3340,,3340,246,3340,,2797,318,83.7,7.8
1400000US36087013100,36087013100,"Census Tract 131, Rockland County, New York",6120,21,6120,,6120,21,6120,,4542,384,74.2,6.3
1400000US36087013200,36087013200,"Census Tract 132, Rockland County, New York",3538,28,3538,,3538,28,3538,,2655,210,75.0,5.9
1400000US36087013300,36087013300,"Census Tract 133, Rockland County, New York",2531,14,2531,,2531,14,2531,,2196,191,86.8,7.5
1400000US36087013401,36087013401,"Census Tract 134.01, Rockland County, New York",4291,329,4291,,4291,329,4291,,3501,356,81.6,6.5
1400000US36087013402,36087013402,"Census Tract 134.02, Rockland County, New York",4046,316,4046,,4046,316,4046,,3362,352,83.1,5.5
1400000US36103110101,36103110101,"Census Tract 1101.01, Suffolk County, New York",3670,17,3670,,3670,17,3670,,3552,61,96.8,1.7
1400000US36103110102,36103110102,"Census Tract 1101.02, Suffolk County, New York",4974,242,4974,,4974,242,4974,,4871,242,97.9,1.0
1400000US36103110200,36103110200,"Census Tract 1102, Suffolk County, New York",4976,398,4976,,4976,398,4976,,4814,408,96.7,2.3
1400000US36103110300,36103110300,"Census Tract 1103, Suffolk County, New York",5041,522,5041,,5041,522,5041,,4941,526,98.0,1.3
1400000US36103110401,36103110401,"Census Tract 1104.01, Suffolk County, New York",2882,204,2882,,2882,204,2882,,2855,194,99.1,1.0
1400000US36103110402,36103110402,"Census Tract 1104.02, Suffolk County, New York",3035,194,3035,,3035,194,3035,,2879,203,94.9,4.3
1400000US36103110501,36103110501,"Census Tract 1105.01, Suffolk County, New York",3230,190,3230,,3230,190,3230,,3177,192,98.4,1.5
1400000US36103110502,36103110502,"Census Tract 1105.02, Suffolk County, New York",2753,225,2753,,2753,225,2753,,2643,211,96.0,2.8
1400000US36103110600,36103110600,"Census Tract 1106, Suffolk County, New York",7405,22,7405,,7405,22,7405,,7040,223,95.1,3.0
1400000US36103110801,36103110801,"Census Tract 1108.01, Suffolk County, New York",1969,157,1969,,1969,157,1969,,1946,157,98.8,0.9
1400000US36103110803,36103110803,"Census Tract 1108.03, Suffolk County, New York",5779,402,5779,,5779,402,5779,,5430,419,94.0,2.8
1400000US36103110901,36103110901,"Census Tract 1109.01, Suffolk County, New York",2809,391,2809,,2809,391,2809,,2561,318,91.2,11.5
1400000US36103110902,36103110902,"Census Tract 1109.02, Suffolk County, New York",4034,430,4034,,4034,430,4034,,2388,396,59.2,9.0
1400000US36103111001,36103111001,"Census Tract 1110.01, Suffolk County, New York",2252,228,2252,,2252,228,2252,,1794,234,79.7,8.3
1400000US36103111002,36103111002,"Census Tract 1110.02, Suffolk County, New York",4943,496,4943,,4943,496,4943,,2749,562,55.6,8.6
1400000US36103111100,36103111100,"Census Tract 1111, Suffolk County, New York",9088,806,9088,,9088,806,9088,,5456,977,60.0,11.6
1400000US36103111201,36103111201,"Census Tract 1112.01, Suffolk County, New York",4155,576,4155,,4155,576,4155,,2641,490,63.6,11.3
1400000US36103111202,36103111202,"Census Tract 1112.02, Suffolk County, New York",4490,377,4490,,4490,377,4490,,3432,453,76.4,11.0
1400000US36103111300,36103111300,"Census Tract 1113, Suffolk County, New York",4826,280,4826,,4826,280,4826,,4555,302,94.4,3.8
1400000US36103111401,36103111401,"Census Tract 1114.01, Suffolk County, New York",1393,145,1393,,1393,145,1393,,1308,146,93.9,4.2
1400000US36103111402,36103111402,"Census Tract 1114.02, Suffolk County, New York",5121,294,5121,,5121,294,5121,,4624,411,90.3,4.9
1400000US36103111503,36103111503,"Census Tract 1115.03, Suffolk County, New York",4500,462,4500,,4500,462,4500,,3580,331,79.6,9.2
1400000US36103111504,36103111504,"Census Tract 1115.04, Suffolk County, New York",1515,117,1515,,1515,117,1515,,1152,167,76.0,13.7
1400000US36103111505,36103111505,"Census Tract 1115.05, Suffolk County, New York",6935,474,6935,,6935,474,6935,,4028,388,58.1,5.8
