Id,Id2,Geography,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",1648,320,1648,,134,85,8.1,5.4
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",2,4,2,,0,12,0.0,100.0
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",6356,684,6356,,1290,556,20.3,8.3
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",6322,752,6322,,660,363,10.4,5.6
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",3942,684,3942,,264,164,6.7,4.3
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",4653,654,4653,,523,398,11.2,8.2
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",4836,574,4836,,551,300,11.4,6.2
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",3653,429,3653,,571,298,15.6,8.4
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",3125,424,3125,,417,233,13.3,7.1
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",5737,716,5737,,719,297,12.5,5.5
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",4443,361,4443,,845,268,19.0,6.1
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",4176,498,4176,,754,336,18.1,8.1
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3758,431,3758,,2553,394,67.9,8.6
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",6866,646,6866,,690,222,10.0,3.5
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",7984,719,7984,,1570,531,19.7,7.0
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",5232,473,5232,,1107,353,21.2,6.4
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",2148,332,2148,,669,180,31.1,9.0
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",7556,668,7556,,1070,463,14.2,6.1
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",7620,646,7620,,1195,513,15.7,6.8
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",7332,663,7332,,959,442,13.1,6.0
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4447,499,4447,,1304,305,29.3,6.6
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",4228,329,4228,,696,280,16.5,6.5
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2267,268,2267,,324,125,14.3,6.0
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",3171,389,3171,,797,311,25.1,10.1
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",7094,677,7094,,682,289,9.6,4.0
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",2132,285,2132,,601,244,28.2,10.9
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",3084,391,3084,,443,199,14.4,6.8
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",4379,581,4379,,617,322,14.1,7.1
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",9248,753,9248,,1040,319,11.2,3.5
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",6300,473,6300,,887,395,14.1,6.0
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",5526,434,5526,,814,304,14.7,5.6
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",5456,574,5456,,725,254,13.3,4.8
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1352,193,1352,,184,126,13.6,8.7
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",5671,628,5671,,783,406,13.8,7.4
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",4038,450,4038,,573,268,14.2,6.5
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",5987,470,5987,,711,271,11.9,4.5
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",4132,438,4132,,1079,356,26.1,8.1
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",6260,516,6260,,980,368,15.7,5.6
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",5087,505,5087,,647,305,12.7,5.7
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",5905,589,5905,,717,289,12.1,5.0
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",1331,182,1331,,201,124,15.1,9.0
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",1600,330,1600,,206,110,12.9,7.4
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",3837,484,3837,,860,379,22.4,9.3
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",4983,647,4983,,1271,521,25.5,9.4
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",3171,395,3171,,633,202,20.0,6.5
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",5840,773,5840,,1178,446,20.2,7.5
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",2612,292,2612,,781,270,29.9,10.6
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",3312,314,3312,,1287,299,38.9,9.1
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",4057,480,4057,,1748,449,43.1,10.8
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",8287,782,8287,,1638,434,19.8,5.5
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",5880,426,5880,,743,306,12.6,5.2
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",1678,241,1678,,326,131,19.4,8.3
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",1812,192,1812,,346,149,19.1,7.8
