Id,Id2,Geography,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01
1400000US36103159404,36103159404,"Census Tract 1594.04, Suffolk County, New York",7464,597,1159,895,15.5,11.2
1400000US36103159406,36103159406,"Census Tract 1594.06, Suffolk County, New York",4116,351,305,154,7.4,3.7
1400000US36103159407,36103159407,"Census Tract 1594.07, Suffolk County, New York",6546,382,681,351,10.4,5.5
1400000US36103159408,36103159408,"Census Tract 1594.08, Suffolk County, New York",4040,275,324,132,8.0,3.3
1400000US36103159410,36103159410,"Census Tract 1594.10, Suffolk County, New York",8474,496,249,159,2.9,1.9
1400000US36103159411,36103159411,"Census Tract 1594.11, Suffolk County, New York",3439,215,397,261,11.5,7.5
1400000US36103159412,36103159412,"Census Tract 1594.12, Suffolk County, New York",7264,592,186,100,2.6,1.4
1400000US36103159505,36103159505,"Census Tract 1595.05, Suffolk County, New York",8244,879,466,239,5.7,2.8
1400000US36103159506,36103159506,"Census Tract 1595.06, Suffolk County, New York",8109,731,1160,559,14.3,6.6
1400000US36103159508,36103159508,"Census Tract 1595.08, Suffolk County, New York",7816,693,1133,541,14.5,6.4
1400000US36103159509,36103159509,"Census Tract 1595.09, Suffolk County, New York",2775,383,376,271,13.5,8.8
1400000US36103159510,36103159510,"Census Tract 1595.10, Suffolk County, New York",238,71,10,13,4.2,5.3
1400000US36103159511,36103159511,"Census Tract 1595.11, Suffolk County, New York",7553,528,662,296,8.8,3.9
1400000US36103159512,36103159512,"Census Tract 1595.12, Suffolk County, New York",2661,296,638,447,24.0,15.0
1400000US36103159601,36103159601,"Census Tract 1596.01, Suffolk County, New York",6146,513,96,93,1.6,1.5
1400000US36103159602,36103159602,"Census Tract 1596.02, Suffolk County, New York",3981,282,128,113,3.2,2.9
1400000US36103169701,36103169701,"Census Tract 1697.01, Suffolk County, New York",7890,573,260,173,3.3,2.2
1400000US36103169703,36103169703,"Census Tract 1697.03, Suffolk County, New York",1564,208,23,22,1.5,1.4
1400000US36103169704,36103169704,"Census Tract 1697.04, Suffolk County, New York",6779,642,417,232,6.2,3.4
1400000US36103169800,36103169800,"Census Tract 1698, Suffolk County, New York",5700,719,881,432,15.5,7.4
1400000US36103169901,36103169901,"Census Tract 1699.01, Suffolk County, New York",5754,636,1006,520,17.5,8.7
1400000US36103169902,36103169902,"Census Tract 1699.02, Suffolk County, New York",5432,726,940,599,17.3,10.5
1400000US36103170001,36103170001,"Census Tract 1700.01, Suffolk County, New York",5438,570,148,85,2.7,1.5
1400000US36103170002,36103170002,"Census Tract 1700.02, Suffolk County, New York",3928,349,150,106,3.8,2.6
1400000US36103170101,36103170101,"Census Tract 1701.01, Suffolk County, New York",2239,337,421,227,18.8,9.0
1400000US36103170201,36103170201,"Census Tract 1702.01, Suffolk County, New York",6181,574,129,112,2.1,1.8
1400000US36103170202,36103170202,"Census Tract 1702.02, Suffolk County, New York",3829,297,268,123,7.0,3.2
1400000US36103180300,36103180300,"Census Tract 1803, Suffolk County, New York",2457,224,29,38,1.2,1.6
1400000US36103190401,36103190401,"Census Tract 1904.01, Suffolk County, New York",7279,776,1149,657,15.8,8.3
1400000US36103190402,36103190402,"Census Tract 1904.02, Suffolk County, New York",2390,297,96,91,4.0,3.7
1400000US36103190403,36103190403,"Census Tract 1904.03, Suffolk County, New York",3393,464,219,112,6.5,3.5
1400000US36103190502,36103190502,"Census Tract 1905.02, Suffolk County, New York",2649,288,269,131,10.2,4.9
1400000US36103190503,36103190503,"Census Tract 1905.03, Suffolk County, New York",2952,311,202,164,6.8,5.6
1400000US36103190504,36103190504,"Census Tract 1905.04, Suffolk County, New York",1633,297,36,33,2.2,1.9
1400000US36103190601,36103190601,"Census Tract 1906.01, Suffolk County, New York",4423,472,100,61,2.3,1.4
1400000US36103190603,36103190603,"Census Tract 1906.03, Suffolk County, New York",4166,615,338,237,8.1,5.6
1400000US36103190604,36103190604,"Census Tract 1906.04, Suffolk County, New York",4129,562,288,227,7.0,5.2
1400000US36103190704,36103190704,"Census Tract 1907.04, Suffolk County, New York",2640,401,77,48,2.9,1.9
1400000US36103190705,36103190705,"Census Tract 1907.05, Suffolk County, New York",3636,548,449,346,12.3,8.5
1400000US36103190706,36103190706,"Census Tract 1907.06, Suffolk County, New York",4611,521,296,159,6.4,3.3
1400000US36103190707,36103190707,"Census Tract 1907.07, Suffolk County, New York",4850,794,487,602,10.0,11.4
1400000US36103190708,36103190708,"Census Tract 1907.08, Suffolk County, New York",2134,220,110,69,5.2,3.2
1400000US36103190800,36103190800,"Census Tract 1908, Suffolk County, New York",2928,115,329,245,11.2,8.4
1400000US36103200901,36103200901,"Census Tract 2009.01, Suffolk County, New York",1129,197,27,25,2.4,2.2
1400000US36103200902,36103200902,"Census Tract 2009.02, Suffolk County, New York",7028,791,481,317,6.8,4.3
1400000US36103201001,36103201001,"Census Tract 2010.01, Suffolk County, New York",6246,930,425,341,6.8,5.4
1400000US36103201003,36103201003,"Census Tract 2010.03, Suffolk County, New York",3692,535,299,140,8.1,3.8
1400000US36103201004,36103201004,"Census Tract 2010.04, Suffolk County, New York",3434,418,424,188,12.3,5.6
1400000US36103201100,36103201100,"Census Tract 2011, Suffolk County, New York",5849,590,471,205,8.1,3.5
1400000US36103990100,36103990100,"Census Tract 9901, Suffolk County, New York",0,12,0,12,,
1400000US36105950100,36105950100,"Census Tract 9501, Sullivan County, New York",3542,19,319,145,9.0,4.1
1400000US36105950200,36105950200,"Census Tract 9502, Sullivan County, New York",3709,51,696,265,18.8,7.2
1400000US36105950300,36105950300,"Census Tract 9503, Sullivan County, New York",1462,189,107,47,7.3,3.2
1400000US36105950400,36105950400,"Census Tract 9504, Sullivan County, New York",3027,29,419,217,13.8,7.2
1400000US36105950500,36105950500,"Census Tract 9505, Sullivan County, New York",3038,304,571,207,18.8,6.4
1400000US36105950600,36105950600,"Census Tract 9506, Sullivan County, New York",1759,280,372,154,21.1,7.9
1400000US36105950700,36105950700,"Census Tract 9507, Sullivan County, New York",4649,322,1023,364,22.0,7.6
1400000US36105950800,36105950800,"Census Tract 9508, Sullivan County, New York",4319,569,981,292,22.7,7.1
1400000US36105950900,36105950900,"Census Tract 9509, Sullivan County, New York",2891,395,1065,268,36.8,8.6
1400000US36105951000,36105951000,"Census Tract 9510, Sullivan County, New York",1696,319,252,105,14.9,6.4
1400000US36105951100,36105951100,"Census Tract 9511, Sullivan County, New York",2308,443,211,145,9.1,5.6
1400000US36105951200,36105951200,"Census Tract 9512, Sullivan County, New York",7665,417,589,173,7.7,2.2
1400000US36105951300,36105951300,"Census Tract 9513, Sullivan County, New York",4255,413,500,197,11.8,4.6
1400000US36105951500,36105951500,"Census Tract 9515, Sullivan County, New York",2374,327,758,282,31.9,11.2
1400000US36105951600,36105951600,"Census Tract 9516, Sullivan County, New York",2591,409,863,302,33.3,10.1
1400000US36105951700,36105951700,"Census Tract 9517, Sullivan County, New York",4145,371,258,114,6.2,2.7
1400000US36105951800,36105951800,"Census Tract 9518, Sullivan County, New York",6510,252,2458,585,37.8,8.7
1400000US36105951900,36105951900,"Census Tract 9519, Sullivan County, New York",1934,297,477,150,24.7,6.8
1400000US36105952000,36105952000,"Census Tract 9520, Sullivan County, New York",2296,300,220,153,9.6,6.7
1400000US36105952100,36105952100,"Census Tract 9521, Sullivan County, New York",2642,32,378,162,14.3,6.1
1400000US36105952200,36105952200,"Census Tract 9522, Sullivan County, New York",1265,170,173,88,13.7,6.1
1400000US36105952300,36105952300,"Census Tract 9523, Sullivan County, New York",1375,199,132,68,9.6,4.9
1400000US36105952400,36105952400,"Census Tract 9524, Sullivan County, New York",2426,241,406,200,16.7,7.4
1400000US36105952500,36105952500,"Census Tract 9525, Sullivan County, New York",2617,318,364,187,13.9,6.9
1400000US36111950100,36111950100,"Census Tract 9501, Ulster County, New York",5346,344,229,173,4.3,3.2
1400000US36111950200,36111950200,"Census Tract 9502, Ulster County, New York",4001,78,538,197,13.4,4.9
1400000US36111950300,36111950300,"Census Tract 9503, Ulster County, New York",4405,258,163,88,3.7,2.0
1400000US36111950400,36111950400,"Census Tract 9504, Ulster County, New York",4109,285,290,128,7.1,3.1
1400000US36111950500,36111950500,"Census Tract 9505, Ulster County, New York",3003,261,198,74,6.6,2.6
1400000US36111950600,36111950600,"Census Tract 9506, Ulster County, New York",2901,258,339,152,11.7,5.3
1400000US36111950900,36111950900,"Census Tract 9509, Ulster County, New York",1305,231,181,86,13.9,6.5
1400000US36111951000,36111951000,"Census Tract 9510, Ulster County, New York",4406,17,512,248,11.6,5.6
1400000US36111951100,36111951100,"Census Tract 9511, Ulster County, New York",2302,231,65,65,2.8,2.8
1400000US36111951200,36111951200,"Census Tract 9512, Ulster County, New York",3950,234,279,217,7.1,5.4
1400000US36111951300,36111951300,"Census Tract 9513, Ulster County, New York",3740,238,479,212,12.8,5.4
1400000US36111951400,36111951400,"Census Tract 9514, Ulster County, New York",3467,225,459,196,13.2,5.7
1400000US36111951500,36111951500,"Census Tract 9515, Ulster County, New York",3315,217,288,104,8.7,3.2
1400000US36111951600,36111951600,"Census Tract 9516, Ulster County, New York",2156,162,125,59,5.8,2.6
1400000US36111951700,36111951700,"Census Tract 9517, Ulster County, New York",4492,452,918,444,20.4,9.6
1400000US36111951800,36111951800,"Census Tract 9518, Ulster County, New York",1710,176,234,177,13.7,10.0
1400000US36111951900,36111951900,"Census Tract 9519, Ulster County, New York",2532,252,456,286,18.0,11.0
1400000US36111952000,36111952000,"Census Tract 9520, Ulster County, New York",2318,296,322,146,13.9,6.0
1400000US36111952100,36111952100,"Census Tract 9521, Ulster County, New York",4256,493,1400,481,32.9,9.3
1400000US36111952200,36111952200,"Census Tract 9522, Ulster County, New York",3697,348,354,165,9.6,4.3
1400000US36111952300,36111952300,"Census Tract 9523, Ulster County, New York",1754,134,122,75,7.0,4.3
1400000US36111952400,36111952400,"Census Tract 9524, Ulster County, New York",2554,274,295,110,11.6,4.2
1400000US36111952500,36111952500,"Census Tract 9525, Ulster County, New York",3342,328,201,140,6.0,4.1
1400000US36111952600,36111952600,"Census Tract 9526, Ulster County, New York",5470,331,487,254,8.9,4.6
1400000US36111952700,36111952700,"Census Tract 9527, Ulster County, New York",2746,244,265,129,9.7,4.7
1400000US36111952800,36111952800,"Census Tract 9528, Ulster County, New York",3201,206,235,119,7.3,3.7
1400000US36111952900,36111952900,"Census Tract 9529, Ulster County, New York",5605,20,316,147,5.6,2.6
1400000US36111953000,36111953000,"Census Tract 9530, Ulster County, New York",1959,292,287,211,14.7,9.7
1400000US36111953300,36111953300,"Census Tract 9533, Ulster County, New York",4023,282,223,148,5.5,3.7
1400000US36111953400,36111953400,"Census Tract 9534, Ulster County, New York",4902,457,1313,396,26.8,7.0
1400000US36111953500,36111953500,"Census Tract 9535, Ulster County, New York",2511,256,997,245,39.7,8.0
1400000US36111953600,36111953600,"Census Tract 9536, Ulster County, New York",4980,310,706,356,14.2,6.9
1400000US36111953700,36111953700,"Census Tract 9537, Ulster County, New York",5350,327,327,158,6.1,3.0
1400000US36111953800,36111953800,"Census Tract 9538, Ulster County, New York",3754,300,233,103,6.2,2.6
1400000US36111953900,36111953900,"Census Tract 9539, Ulster County, New York",5052,295,746,318,14.8,6.5
1400000US36111954000,36111954000,"Census Tract 9540, Ulster County, New York",4684,351,386,183,8.2,4.0
1400000US36111954100,36111954100,"Census Tract 9541, Ulster County, New York",5693,360,641,255,11.3,4.4
1400000US36111954200,36111954200,"Census Tract 9542, Ulster County, New York",5680,31,647,269,11.4,4.7
1400000US36111954400,36111954400,"Census Tract 9544, Ulster County, New York",9891,417,2490,827,25.2,7.9
1400000US36111954500,36111954500,"Census Tract 9545, Ulster County, New York",2801,249,365,184,13.0,6.3
1400000US36111954600,36111954600,"Census Tract 9546, Ulster County, New York",1914,270,444,310,23.2,15.0
1400000US36111954700,36111954700,"Census Tract 9547, Ulster County, New York",2234,282,453,204,20.3,8.5
1400000US36111954800,36111954800,"Census Tract 9548, Ulster County, New York",4618,209,948,350,20.5,7.7
1400000US36111954900,36111954900,"Census Tract 9549, Ulster County, New York",1526,142,136,110,8.9,7.1
1400000US36111955000,36111955000,"Census Tract 9550, Ulster County, New York",5315,289,476,186,9.0,3.6
1400000US36111955300,36111955300,"Census Tract 9553, Ulster County, New York",2427,233,192,82,7.9,3.3
1400000US36111955400,36111955400,"Census Tract 9554, Ulster County, New York",3266,478,98,58,3.0,1.7
1400000US36119000101,36119000101,"Census Tract 1.01, Westchester County, New York",4453,555,1264,406,28.4,8.8
1400000US36119000103,36119000103,"Census Tract 1.03, Westchester County, New York",5609,786,2095,802,37.4,12.5
1400000US36119000104,36119000104,"Census Tract 1.04, Westchester County, New York",0,12,0,12,,
1400000US36119000201,36119000201,"Census Tract 2.01, Westchester County, New York",7309,766,1526,575,20.9,7.4
1400000US36119000202,36119000202,"Census Tract 2.02, Westchester County, New York",3920,429,563,348,14.4,8.5
1400000US36119000203,36119000203,"Census Tract 2.03, Westchester County, New York",3241,432,275,178,8.5,5.3
1400000US36119000300,36119000300,"Census Tract 3, Westchester County, New York",4663,530,1333,330,28.6,7.4
1400000US36119000401,36119000401,"Census Tract 4.01, Westchester County, New York",3680,407,1094,299,29.7,7.7
1400000US36119000402,36119000402,"Census Tract 4.02, Westchester County, New York",4909,739,1264,436,25.7,7.9
1400000US36119000500,36119000500,"Census Tract 5, Westchester County, New York",3282,576,1246,460,38.0,10.4
1400000US36119000600,36119000600,"Census Tract 6, Westchester County, New York",7084,725,1885,645,26.6,8.3
1400000US36119000701,36119000701,"Census Tract 7.01, Westchester County, New York",3532,508,138,87,3.9,2.5
1400000US36119000702,36119000702,"Census Tract 7.02, Westchester County, New York",4874,814,574,246,11.8,5.3
1400000US36119000801,36119000801,"Census Tract 8.01, Westchester County, New York",5543,687,838,618,15.1,11.0
1400000US36119000802,36119000802,"Census Tract 8.02, Westchester County, New York",2650,334,149,149,5.6,5.5
1400000US36119000803,36119000803,"Census Tract 8.03, Westchester County, New York",4240,509,480,283,11.3,6.3
1400000US36119000900,36119000900,"Census Tract 9, Westchester County, New York",2994,397,229,179,7.6,6.0
1400000US36119001000,36119001000,"Census Tract 10, Westchester County, New York",1810,305,726,284,40.1,13.0
1400000US36119001101,36119001101,"Census Tract 11.01, Westchester County, New York",3395,534,1300,404,38.3,9.8
1400000US36119001102,36119001102,"Census Tract 11.02, Westchester County, New York",4833,646,1451,603,30.0,11.2
1400000US36119001200,36119001200,"Census Tract 12, Westchester County, New York",4536,622,1474,460,32.5,9.4
1400000US36119001301,36119001301,"Census Tract 13.01, Westchester County, New York",4713,541,69,48,1.5,1.0
1400000US36119001302,36119001302,"Census Tract 13.02, Westchester County, New York",3670,415,944,285,25.7,7.1
1400000US36119001303,36119001303,"Census Tract 13.03, Westchester County, New York",7558,1122,2737,1004,36.2,11.2
1400000US36119001401,36119001401,"Census Tract 14.01, Westchester County, New York",3874,396,308,191,8.0,5.1
1400000US36119001402,36119001402,"Census Tract 14.02, Westchester County, New York",1848,110,146,117,7.9,6.3
1400000US36119001403,36119001403,"Census Tract 14.03, Westchester County, New York",3494,436,283,258,8.1,7.0
1400000US36119001502,36119001502,"Census Tract 15.02, Westchester County, New York",2710,299,331,184,12.2,6.8
1400000US36119001503,36119001503,"Census Tract 15.03, Westchester County, New York",3013,318,162,110,5.4,3.6
1400000US36119001504,36119001504,"Census Tract 15.04, Westchester County, New York",4828,632,207,125,4.3,2.6
1400000US36119001505,36119001505,"Census Tract 15.05, Westchester County, New York",1797,256,231,118,12.9,7.3
1400000US36119001600,36119001600,"Census Tract 16, Westchester County, New York",3209,397,676,311,21.1,9.0
1400000US36119001700,36119001700,"Census Tract 17, Westchester County, New York",7557,670,247,184,3.3,2.5
1400000US36119001800,36119001800,"Census Tract 18, Westchester County, New York",1716,180,118,69,6.9,4.0
1400000US36119001900,36119001900,"Census Tract 19, Westchester County, New York",1577,104,10,16,0.6,1.0
1400000US36119002000,36119002000,"Census Tract 20, Westchester County, New York",4616,285,39,36,0.8,0.8
